Case ID,Date,Country Code,New Cases,Cumulative Cases,New Deaths,Cumulative Deaths
DZ598,2022-02-06,DZ,8288.0,257598.0,85.0,6640.0
DZ599,2022-02-13,DZ,3628.0,261226.0,75.0,6715.0
DZ600,2022-02-20,DZ,2710.0,263936.0,72.0,6787.0
DZ601,2022-02-27,DZ,842.0,264778.0,41.0,6828.0
DZ602,2022-03-06,DZ,449.0,265227.0,25.0,6853.0
DZ603,2022-03-13,DZ,183.0,265410.0,9.0,6862.0
DZ604,2022-03-20,DZ,129.0,265539.0,9.0,6871.0
DZ605,2022-03-27,DZ,82.0,265621.0,2.0,6873.0
DZ606,2022-04-03,DZ,63.0,265684.0,1.0,6874.0
DZ610,2022-05-01,DZ,19.0,265780.0,1.0,6875.0
DZ622,2022-07-24,DZ,348.0,266772.0,1.0,6876.0
DZ624,2022-08-07,DZ,767.0,268141.0,2.0,6878.0
DZ629,2022-09-11,DZ,106.0,270532.0,1.0,6879.0
DZ633,2022-10-09,DZ,25.0,270707.0,2.0,6881.0
AS849,2022-03-27,AS,1881.0,3278.0,2.0,2.0
AS850,2022-04-03,AS,1378.0,4656.0,5.0,7.0
AS851,2022-04-10,AS,746.0,5402.0,4.0,11.0
AS852,2022-04-17,AS,133.0,5535.0,7.0,18.0
AS853,2022-04-24,AS,230.0,5765.0,5.0,23.0
AS854,2022-05-01,AS,92.0,5857.0,3.0,26.0
AS855,2022-05-08,AS,98.0,5955.0,3.0,29.0
AS856,2022-05-15,AS,63.0,6018.0,1.0,30.0
AS858,2022-05-29,AS,62.0,6145.0,1.0,31.0
AS865,2022-07-17,AS,963.0,7468.0,2.0,33.0
AS871,2022-08-28,AS,126.0,8168.0,1.0,34.0
AD988,2020-03-22,AD,131.0,133.0,1.0,1.0
AD989,2020-03-29,AD,208.0,341.0,5.0,6.0
AD990,2020-04-05,AD,125.0,466.0,11.0,17.0
AD991,2020-04-12,AD,156.0,622.0,11.0,28.0
AD992,2020-04-19,AD,82.0,704.0,7.0,35.0
AD993,2020-04-26,AD,34.0,738.0,5.0,40.0
AD994,2020-05-03,AD,9.0,747.0,4.0,44.0
AD995,2020-05-10,AD,7.0,754.0,4.0,48.0
AD996,2020-05-17,AD,7.0,761.0,3.0,51.0
AD1001,2020-06-21,AD,2.0,855.0,1.0,52.0
AD1009,2020-08-16,AD,41.0,997.0,1.0,53.0
AD1017,2020-10-11,AD,586.0,2696.0,2.0,55.0
AD1018,2020-10-18,AD,681.0,3377.0,4.0,59.0
AD1019,2020-10-25,AD,661.0,4038.0,10.0,69.0
AD1020,2020-11-01,AD,718.0,4756.0,6.0,75.0
AD1023,2020-11-22,AD,482.0,6207.0,1.0,76.0
AD1025,2020-12-06,AD,395.0,7005.0,2.0,78.0
AD1027,2020-12-20,AD,272.0,7560.0,2.0,80.0
AD1028,2020-12-27,AD,246.0,7806.0,3.0,83.0
AD1029,2021-01-03,AD,360.0,8166.0,1.0,84.0
AD1030,2021-01-10,AD,420.0,8586.0,1.0,85.0
AD1031,2021-01-17,AD,452.0,9038.0,6.0,91.0
AD1032,2021-01-24,AD,461.0,9499.0,5.0,96.0
AD1033,2021-01-31,AD,386.0,9885.0,5.0,101.0
AD1034,2021-02-07,AD,321.0,10206.0,4.0,105.0
AD1035,2021-02-14,AD,257.0,10463.0,2.0,107.0
AD1037,2021-02-28,AD,177.0,10849.0,3.0,110.0
AD1038,2021-03-07,AD,170.0,11019.0,2.0,112.0
AD1040,2021-03-21,AD,253.0,11481.0,1.0,113.0
AD1041,2021-03-28,AD,328.0,11809.0,2.0,115.0
AD1042,2021-04-04,AD,365.0,12174.0,2.0,117.0
AD1043,2021-04-11,AD,323.0,12497.0,3.0,120.0
AD1044,2021-04-18,AD,274.0,12771.0,3.0,123.0
AD1045,2021-04-25,AD,253.0,13024.0,1.0,124.0
AD1046,2021-05-02,AD,208.0,13232.0,1.0,125.0
AD1047,2021-05-09,AD,174.0,13406.0,2.0,127.0
AD1059,2021-08-01,AD,180.0,14678.0,1.0,128.0
AD1061,2021-08-15,AD,88.0,14924.0,1.0,129.0
AD1063,2021-08-29,AD,37.0,15025.0,1.0,130.0
AD1076,2021-11-28,AD,626.0,16712.0,1.0,131.0
AD1077,2021-12-05,AD,1298.0,18010.0,1.0,132.0
AD1078,2021-12-12,AD,1430.0,19440.0,1.0,133.0
AD1079,2021-12-19,AD,1109.0,20549.0,1.0,134.0
AD1080,2021-12-26,AD,1181.0,21730.0,5.0,139.0
AD1081,2022-01-02,AD,2010.0,23740.0,1.0,140.0
AD1082,2022-01-09,AD,2668.0,26408.0,1.0,141.0
AD1083,2022-01-16,AD,3480.0,29888.0,1.0,142.0
AD1084,2022-01-23,AD,3137.0,33025.0,2.0,144.0
AD1085,2022-01-30,AD,2531.0,35556.0,1.0,145.0
AD1086,2022-02-06,AD,1043.0,36599.0,2.0,147.0
AD1087,2022-02-13,AD,541.0,37140.0,1.0,148.0
AD1088,2022-02-20,AD,449.0,37589.0,2.0,150.0
AD1089,2022-02-27,AD,410.0,37999.0,1.0,151.0
AD1091,2022-03-13,AD,360.0,38794.0,1.0,152.0
AD1092,2022-03-20,AD,440.0,39234.0,1.0,153.0
AD1112,2022-08-07,AD,285.0,45793.0,1.0,154.0
AD1117,2022-09-11,AD,86.0,46113.0,1.0,155.0
AD1127,2022-11-20,AD,160.0,46824.0,1.0,156.0
AD1129,2022-12-04,AD,395.0,47219.0,1.0,157.0
AD1130,2022-12-11,AD,227.0,47446.0,1.0,158.0
AD1134,2023-01-08,AD,30.0,47781.0,1.0,159.0
AO1241,2020-05-24,AO,13.0,61.0,3.0,3.0
AO1242,2020-05-31,AO,23.0,84.0,1.0,4.0
AO1244,2020-06-14,AO,50.0,138.0,2.0,6.0
AO1245,2020-06-21,AO,34.0,172.0,2.0,8.0
AO1246,2020-06-28,AO,87.0,259.0,2.0,10.0
AO1247,2020-07-05,AO,87.0,346.0,9.0,19.0
AO1248,2020-07-12,AO,137.0,483.0,6.0,25.0
AO1249,2020-07-19,AO,204.0,687.0,4.0,29.0
AO1250,2020-07-26,AO,229.0,916.0,10.0,39.0
AO1251,2020-08-02,AO,248.0,1164.0,15.0,54.0
AO1252,2020-08-09,AO,408.0,1572.0,16.0,70.0
AO1253,2020-08-16,AO,307.0,1879.0,16.0,86.0
AO1254,2020-08-23,AO,255.0,2134.0,8.0,94.0
AO1255,2020-08-30,AO,417.0,2551.0,13.0,107.0
AO1256,2020-09-06,AO,384.0,2935.0,10.0,117.0
AO1257,2020-09-13,AO,400.0,3335.0,15.0,132.0
AO1258,2020-09-20,AO,566.0,3901.0,15.0,147.0
AO1259,2020-09-27,AO,771.0,4672.0,22.0,169.0
AO1260,2020-10-04,AO,698.0,5370.0,19.0,188.0
AO1261,2020-10-11,AO,876.0,6246.0,33.0,221.0
AO1262,2020-10-18,AO,1216.0,7462.0,23.0,244.0
AO1263,2020-10-25,AO,1564.0,9026.0,26.0,270.0
AO1264,2020-11-01,AO,1779.0,10805.0,17.0,287.0
AO1265,2020-11-08,AO,1530.0,12335.0,16.0,303.0
AO1266,2020-11-15,AO,1039.0,13374.0,19.0,322.0
AO1267,2020-11-22,AO,1039.0,14413.0,14.0,336.0
AO1268,2020-11-29,AO,674.0,15087.0,9.0,345.0
AO1269,2020-12-06,AO,449.0,15536.0,9.0,354.0
AO1270,2020-12-13,AO,625.0,16161.0,12.0,366.0
AO1271,2020-12-20,AO,465.0,16626.0,20.0,386.0
AO1272,2020-12-27,AO,523.0,17149.0,14.0,400.0
AO1273,2021-01-03,AO,459.0,17608.0,7.0,407.0
AO1274,2021-01-10,AO,548.0,18156.0,9.0,416.0
AO1275,2021-01-17,AO,609.0,18765.0,15.0,431.0
AO1276,2021-01-24,AO,602.0,19367.0,26.0,457.0
AO1277,2021-01-31,AO,415.0,19782.0,7.0,464.0
AO1278,2021-02-07,AO,280.0,20062.0,11.0,475.0
AO1279,2021-02-14,AO,267.0,20329.0,16.0,491.0
AO1280,2021-02-21,AO,170.0,20499.0,7.0,498.0
AO1281,2021-02-28,AO,283.0,20782.0,8.0,506.0
AO1282,2021-03-07,AO,273.0,21055.0,6.0,512.0
AO1283,2021-03-14,AO,268.0,21323.0,8.0,520.0
AO1284,2021-03-21,AO,373.0,21696.0,6.0,526.0
AO1285,2021-03-28,AO,335.0,22031.0,7.0,533.0
AO1286,2021-04-04,AO,548.0,22579.0,7.0,540.0
AO1287,2021-04-11,AO,752.0,23331.0,10.0,550.0
AO1288,2021-04-18,AO,969.0,24300.0,11.0,561.0
AO1289,2021-04-25,AO,1192.0,25492.0,16.0,577.0
AO1290,2021-05-02,AO,1323.0,26815.0,23.0,600.0
AO1291,2021-05-09,AO,1662.0,28477.0,30.0,630.0
AO1292,2021-05-16,AO,1877.0,30354.0,25.0,655.0
AO1293,2021-05-23,AO,1795.0,32149.0,60.0,715.0
AO1294,2021-05-30,AO,2031.0,34180.0,42.0,757.0
AO1295,2021-06-06,AO,1414.0,35594.0,37.0,794.0
AO1296,2021-06-13,AO,1006.0,36600.0,31.0,825.0
AO1297,2021-06-20,AO,1004.0,37604.0,31.0,856.0
AO1298,2021-06-27,AO,924.0,38528.0,31.0,887.0
AO1299,2021-07-04,AO,644.0,39172.0,23.0,910.0
AO1300,2021-07-11,AO,709.0,39881.0,19.0,929.0
AO1301,2021-07-18,AO,826.0,40707.0,25.0,954.0
AO1302,2021-07-25,AO,1029.0,41736.0,28.0,982.0
AO1303,2021-08-01,AO,1041.0,42777.0,29.0,1011.0
AO1304,2021-08-08,AO,815.0,43592.0,33.0,1044.0
AO1305,2021-08-15,AO,941.0,44533.0,42.0,1086.0
AO1306,2021-08-22,AO,1284.0,45817.0,54.0,1140.0
AO1307,2021-08-29,AO,1262.0,47079.0,52.0,1192.0
AO1308,2021-09-05,AO,1396.0,48475.0,66.0,1258.0
AO1309,2021-09-12,AO,1873.0,50348.0,69.0,1327.0
AO1310,2021-09-19,AO,1959.0,52307.0,61.0,1388.0
AO1311,2021-09-26,AO,2488.0,54795.0,99.0,1487.0
AO1312,2021-10-03,AO,3808.0,58603.0,87.0,1574.0
AO1313,2021-10-10,AO,2642.0,61245.0,44.0,1618.0
AO1314,2021-10-17,AO,1544.0,62789.0,44.0,1662.0
AO1315,2021-10-24,AO,986.0,63775.0,33.0,1695.0
AO1316,2021-10-31,AO,599.0,64374.0,13.0,1708.0
AO1317,2021-11-07,AO,280.0,64654.0,11.0,1719.0
AO1318,2021-11-14,AO,245.0,64899.0,8.0,1727.0
AO1319,2021-11-21,AO,112.0,65011.0,3.0,1730.0
AO1320,2021-11-28,AO,128.0,65139.0,3.0,1733.0
AO1321,2021-12-05,AO,105.0,65244.0,2.0,1735.0
AO1322,2021-12-12,AO,153.0,65397.0,2.0,1737.0
AO1323,2021-12-19,AO,471.0,65868.0,1.0,1738.0
AO1324,2021-12-26,AO,5274.0,71142.0,8.0,1746.0
AO1325,2022-01-02,AO,11256.0,82398.0,26.0,1772.0
AO1326,2022-01-09,AO,6377.0,88775.0,37.0,1809.0
AO1327,2022-01-16,AO,4749.0,93524.0,48.0,1857.0
AO1328,2022-01-23,AO,2378.0,95902.0,29.0,1886.0
AO1329,2022-01-30,AO,2155.0,98057.0,8.0,1894.0
AO1330,2022-02-06,AO,294.0,98351.0,2.0,1896.0
AO1331,2022-02-13,AO,163.0,98514.0,2.0,1898.0
AO1332,2022-02-20,AO,103.0,98617.0,1.0,1899.0
AO1334,2022-03-06,AO,101.0,98802.0,1.0,1900.0
AO1352,2022-07-10,AO,383.0,101983.0,9.0,1909.0
AO1353,2022-07-17,AO,226.0,102209.0,3.0,1912.0
AO1355,2022-07-31,AO,174.0,102475.0,4.0,1916.0
AO1356,2022-08-07,AO,161.0,102636.0,1.0,1917.0
AO1369,2022-11-06,AO,350.0,103948.0,1.0,1918.0
AO1370,2022-11-13,AO,279.0,104227.0,3.0,1921.0
AO1371,2022-11-20,AO,259.0,104486.0,2.0,1923.0
AO1372,2022-11-27,AO,173.0,104659.0,1.0,1924.0
AO1373,2022-12-04,AO,149.0,104808.0,1.0,1925.0
AO1374,2022-12-11,AO,138.0,104946.0,3.0,1928.0
AO1376,2022-12-25,AO,36.0,105070.0,1.0,1929.0
AO1377,2023-01-01,AO,25.0,105095.0,1.0,1930.0
AO1378,2023-01-08,AO,45.0,105140.0,1.0,1931.0
AO1383,2023-02-12,AO,19.0,105224.0,1.0,1932.0
AO1385,2023-02-26,AO,12.0,105255.0,1.0,1933.0
AO1390,2023-04-02,AO,15.0,105331.0,1.0,1934.0
AO1395,2023-05-07,AO,177.0,105561.0,2.0,1936.0
AO1425,2023-12-03,AO,92.0,106216.0,1.0,1937.0
AI1555,2021-09-26,AI,33.0,364.0,1.0,1.0
AI1562,2021-11-14,AI,70.0,1109.0,2.0,3.0
AI1566,2021-12-12,AI,109.0,1523.0,1.0,4.0
AI1568,2021-12-26,AI,54.0,1646.0,1.0,5.0
AI1570,2022-01-09,AI,103.0,1777.0,1.0,6.0
AI1572,2022-01-23,AI,147.0,2187.0,1.0,7.0
AI1573,2022-01-30,AI,137.0,2324.0,1.0,8.0
AI1575,2022-02-13,AI,74.0,2458.0,1.0,9.0
AI1599,2022-07-31,AI,45.0,3580.0,1.0,10.0
AI1604,2022-09-04,AI,32.0,3837.0,1.0,11.0
AI1605,2022-09-11,AI,14.0,3851.0,1.0,12.0
AG1723,2020-04-12,AG,14.0,21.0,2.0,2.0
AG1725,2020-04-26,AG,1.0,24.0,1.0,3.0
AG1754,2020-11-15,AG,3.0,133.0,1.0,4.0
AG1759,2020-12-20,AG,5.0,152.0,1.0,5.0
AG1763,2021-01-17,AG,18.0,187.0,1.0,6.0
AG1765,2021-01-31,AG,23.0,218.0,1.0,7.0
AG1767,2021-02-14,AG,150.0,427.0,2.0,9.0
AG1768,2021-02-21,AG,171.0,598.0,2.0,11.0
AG1769,2021-02-28,AG,128.0,726.0,3.0,14.0
AG1770,2021-03-07,AG,87.0,813.0,7.0,21.0
AG1771,2021-03-14,AG,149.0,962.0,6.0,27.0
AG1772,2021-03-21,AG,71.0,1033.0,1.0,28.0
AG1775,2021-04-11,AG,12.0,1182.0,2.0,30.0
AG1776,2021-04-18,AG,31.0,1213.0,1.0,31.0
AG1778,2021-05-02,AG,2.0,1229.0,1.0,32.0
AG1780,2021-05-16,AG,14.0,1251.0,10.0,42.0
AG1790,2021-07-25,AG,12.0,1280.0,1.0,43.0
AG1796,2021-09-05,AG,121.0,1759.0,3.0,46.0
AG1797,2021-09-12,AG,394.0,2153.0,2.0,48.0
AG1798,2021-09-19,AG,450.0,2603.0,7.0,55.0
AG1799,2021-09-26,AG,299.0,2902.0,9.0,64.0
AG1800,2021-10-03,AG,501.0,3403.0,20.0,84.0
AG1801,2021-10-10,AG,335.0,3738.0,7.0,91.0
AG1802,2021-10-17,AG,150.0,3888.0,4.0,95.0
AG1803,2021-10-24,AG,122.0,4010.0,4.0,99.0
AG1804,2021-10-31,AG,30.0,4040.0,3.0,102.0
AG1805,2021-11-07,AG,38.0,4078.0,2.0,104.0
AG1806,2021-11-14,AG,40.0,4118.0,3.0,107.0
AG1807,2021-11-21,AG,15.0,4133.0,1.0,108.0
AG1808,2021-11-28,AG,8.0,4141.0,9.0,117.0
AG1812,2021-12-26,AG,31.0,4229.0,1.0,118.0
AG1813,2022-01-02,AG,182.0,4411.0,1.0,119.0
AG1815,2022-01-16,AG,477.0,5321.0,1.0,120.0
AG1816,2022-01-23,AG,610.0,5931.0,2.0,122.0
AG1817,2022-01-30,AG,627.0,6558.0,5.0,127.0
AG1819,2022-02-13,AG,599.0,7331.0,7.0,134.0
AG1820,2022-02-20,AG,77.0,7408.0,1.0,135.0
AG1830,2022-05-01,AG,55.0,7626.0,1.0,136.0
AG1831,2022-05-08,AG,37.0,7663.0,1.0,137.0
AG1833,2022-05-22,AG,221.0,7942.0,1.0,138.0
AG1836,2022-06-12,AG,160.0,8492.0,2.0,140.0
AG1838,2022-06-26,AG,44.0,8625.0,1.0,141.0
AG1840,2022-07-10,AG,30.0,8686.0,2.0,143.0
AG1842,2022-07-24,AG,32.0,8736.0,1.0,144.0
AG1847,2022-08-28,AG,54.0,8949.0,1.0,145.0
AG1851,2022-09-25,AG,81.0,9089.0,1.0,146.0
AR1962,2020-03-08,AR,22.0,22.0,1.0,1.0
AR1963,2020-03-15,AR,109.0,131.0,8.0,9.0
AR1964,2020-03-22,AR,405.0,536.0,11.0,20.0
AR1965,2020-03-29,AR,746.0,1282.0,50.0,70.0
AR1966,2020-04-05,AR,791.0,2073.0,61.0,131.0
AR1967,2020-04-12,AR,917.0,2990.0,74.0,205.0
AR1968,2020-04-19,AR,1076.0,4066.0,74.0,279.0
AR1969,2020-04-26,AR,1398.0,5464.0,132.0,411.0
AR1970,2020-05-03,AR,1289.0,6753.0,115.0,526.0
AR1971,2020-05-10,AR,1897.0,8650.0,120.0,646.0
AR1972,2020-05-17,AR,2910.0,11560.0,144.0,790.0
AR1973,2020-05-24,AR,5061.0,16621.0,219.0,1009.0
AR1974,2020-05-31,AR,5785.0,22406.0,297.0,1306.0
AR1975,2020-06-07,AR,7297.0,29703.0,358.0,1664.0
AR1976,2020-06-14,AR,10685.0,40388.0,458.0,2122.0
AR1977,2020-06-21,AR,14050.0,54438.0,602.0,2724.0
AR1978,2020-06-28,AR,19007.0,73445.0,776.0,3500.0
AR1979,2020-07-05,AR,20195.0,93640.0,903.0,4403.0
AR1980,2020-07-12,AR,24971.0,118611.0,1153.0,5556.0
AR1981,2020-07-19,AR,31572.0,150183.0,1374.0,6930.0
AR1982,2020-07-26,AR,39247.0,189430.0,1544.0,8474.0
AR1983,2020-08-02,AR,41965.0,231395.0,1456.0,9930.0
AR1984,2020-08-09,AR,51641.0,283036.0,1762.0,11692.0
AR1985,2020-08-16,AR,48677.0,331713.0,1662.0,13354.0
AR1986,2020-08-23,AR,51183.0,382896.0,1877.0,15231.0
AR1987,2020-08-30,AR,68979.0,451875.0,2260.0,17491.0
AR1988,2020-09-06,AR,72320.0,524195.0,2324.0,19815.0
AR1989,2020-09-13,AR,78158.0,602353.0,2446.0,22261.0
AR1990,2020-09-20,AR,75330.0,677683.0,2340.0,24601.0
AR1991,2020-09-27,AR,81712.0,759395.0,2456.0,27057.0
AR1992,2020-10-04,AR,87054.0,846449.0,2523.0,29580.0
AR1993,2020-10-11,AR,96217.0,942666.0,2602.0,32182.0
AR1994,2020-10-18,AR,95982.0,1038648.0,2449.0,34631.0
AR1995,2020-10-25,AR,97588.0,1136236.0,2348.0,36979.0
AR1996,2020-11-01,AR,81504.0,1217740.0,1854.0,38833.0
AR1997,2020-11-08,AR,70725.0,1288465.0,1683.0,40516.0
AR1998,2020-11-15,AR,67129.0,1355594.0,1452.0,41968.0
AR1999,2020-11-22,AR,57887.0,1413481.0,1170.0,43138.0
AR2000,2020-11-29,AR,48034.0,1461515.0,943.0,44081.0
AR2001,2020-12-06,AR,42762.0,1504277.0,862.0,44943.0
AR2002,2020-12-13,AR,35314.0,1539591.0,795.0,45738.0
AR2003,2020-12-20,AR,45454.0,1585045.0,910.0,46648.0
AR2004,2020-12-27,AR,44863.0,1629908.0,859.0,47507.0
AR2005,2021-01-03,AR,60464.0,1690372.0,1103.0,48610.0
AR2006,2021-01-10,AR,84733.0,1775105.0,1415.0,50025.0
AR2007,2021-01-17,AR,77946.0,1853051.0,1300.0,51325.0
AR2008,2021-01-24,AR,79316.0,1932367.0,1260.0,52585.0
AR2009,2021-01-31,AR,61185.0,1993552.0,1131.0,53716.0
AR2010,2021-02-07,AR,51269.0,2044821.0,948.0,54664.0
AR2011,2021-02-14,AR,50744.0,2095565.0,935.0,55599.0
AR2012,2021-02-21,AR,42687.0,2138252.0,797.0,56396.0
AR2013,2021-02-28,AR,44701.0,2182953.0,831.0,57227.0
AR2014,2021-03-07,AR,43723.0,2226676.0,884.0,58111.0
AR2015,2021-03-14,AR,50279.0,2276955.0,977.0,59088.0
AR2016,2021-03-21,AR,51631.0,2328586.0,994.0,60082.0
AR2017,2021-03-28,AR,71481.0,2400067.0,1259.0,61341.0
AR2018,2021-04-04,AR,93977.0,2494044.0,1654.0,62995.0
AR2019,2021-04-11,AR,153369.0,2647413.0,2619.0,65614.0
AR2020,2021-04-18,AR,164523.0,2811936.0,3293.0,68907.0
AR2021,2021-04-25,AR,165754.0,2977690.0,3470.0,72377.0
AR2022,2021-05-02,AR,141493.0,3119183.0,3115.0,75492.0
AR2023,2021-05-09,AR,144708.0,3263891.0,3189.0,78681.0
AR2024,2021-05-16,AR,165989.0,3429880.0,3641.0,82322.0
AR2025,2021-05-23,AR,234660.0,3664540.0,4516.0,86838.0
AR2026,2021-05-30,AR,208332.0,3872872.0,4339.0,91177.0
AR2027,2021-06-06,AR,195205.0,4068077.0,3978.0,95155.0
AR2028,2021-06-13,AR,162769.0,4230846.0,3317.0,98472.0
AR2029,2021-06-20,AR,137636.0,4368482.0,2694.0,101166.0
AR2030,2021-06-27,AR,133147.0,4501629.0,2532.0,103698.0
AR2031,2021-07-04,AR,125444.0,4627073.0,2169.0,105867.0
AR2032,2021-07-11,AR,108881.0,4735954.0,1889.0,107756.0
AR2033,2021-07-18,AR,105110.0,4841064.0,1782.0,109538.0
AR2034,2021-07-25,AR,88348.0,4929412.0,1367.0,110905.0
AR2035,2021-08-01,AR,87225.0,5016637.0,1205.0,112110.0
AR2036,2021-08-08,AR,80437.0,5097074.0,1157.0,113267.0
AR2037,2021-08-15,AR,62306.0,5159380.0,893.0,114160.0
AR2038,2021-08-22,AR,47254.0,5206634.0,684.0,114844.0
AR2039,2021-08-29,AR,38265.0,5244899.0,537.0,115381.0
AR2040,2021-09-05,AR,28531.0,5273430.0,418.0,115799.0
AR2041,2021-09-12,AR,19860.0,5293290.0,290.0,116089.0
AR2042,2021-09-19,AR,14221.0,5307511.0,218.0,116307.0
AR2043,2021-09-26,AR,10997.0,5318508.0,127.0,116434.0
AR2044,2021-10-03,AR,9250.0,5327758.0,87.0,116521.0
AR2045,2021-10-10,AR,6633.0,5334391.0,84.0,116605.0
AR2046,2021-10-17,AR,7214.0,5341605.0,86.0,116691.0
AR2047,2021-10-24,AR,8597.0,5350202.0,70.0,116761.0
AR2048,2021-10-31,AR,9024.0,5359226.0,62.0,116823.0
AR2049,2021-11-07,AR,8642.0,5367868.0,64.0,116887.0
AR2050,2021-11-14,AR,9415.0,5377283.0,82.0,116969.0
AR2051,2021-11-21,AR,10247.0,5387530.0,99.0,117068.0
AR2052,2021-11-28,AR,11855.0,5399385.0,114.0,117182.0
AR2053,2021-12-05,AR,15763.0,5415148.0,117.0,117299.0
AR2054,2021-12-12,AR,20177.0,5435325.0,135.0,117434.0
AR2055,2021-12-19,AR,37801.0,5473126.0,163.0,117597.0
AR2056,2021-12-26,AR,86790.0,5559916.0,233.0,117830.0
AR2057,2022-01-02,AR,262012.0,5821928.0,421.0,118251.0
AR2058,2022-01-09,AR,647721.0,6469649.0,1003.0,119254.0
AR2059,2022-01-16,AR,770687.0,7240336.0,1808.0,121062.0
AR2060,2022-01-23,AR,727782.0,7968118.0,2464.0,123526.0
AR2061,2022-01-30,AR,432304.0,8400422.0,1988.0,125514.0
AR2062,2022-02-06,AR,226829.0,8627251.0,1212.0,126726.0
AR2063,2022-02-13,AR,124665.0,8751916.0,628.0,127354.0
AR2064,2022-02-20,AR,83236.0,8835152.0,454.0,127808.0
AR2065,2022-02-27,AR,64211.0,8899363.0,223.0,128031.0
AR2066,2022-03-06,AR,36613.0,8935976.0,113.0,128144.0
AR2067,2022-03-13,AR,31940.0,8967916.0,71.0,128215.0
AR2068,2022-03-20,AR,34029.0,9001945.0,51.0,128266.0
AR2069,2022-03-27,AR,15927.0,9017872.0,33.0,128299.0
AR2070,2022-04-03,AR,12994.0,9030866.0,31.0,128330.0
AR2071,2022-04-10,AR,9837.0,9040703.0,11.0,128341.0
AR2072,2022-04-17,AR,6695.0,9047398.0,3.0,128344.0
AR2073,2022-04-24,AR,24832.0,9072230.0,198.0,128542.0
AR2074,2022-05-01,AR,11443.0,9083673.0,111.0,128653.0
AR2075,2022-05-08,AR,17646.0,9101319.0,76.0,128729.0
AR2076,2022-05-15,AR,33989.0,9135308.0,47.0,128776.0
AR2077,2022-05-22,AR,43487.0,9178795.0,49.0,128825.0
AR2078,2022-05-29,AR,51778.0,9230573.0,64.0,128889.0
AR2079,2022-06-05,AR,46045.0,9276618.0,84.0,128973.0
AR2080,2022-06-12,AR,36835.0,9313453.0,21.0,128994.0
AR2081,2022-06-19,AR,28039.0,9341492.0,22.0,129016.0
AR2082,2022-06-26,AR,25680.0,9367172.0,54.0,129070.0
AR2083,2022-07-03,AR,27154.0,9394326.0,39.0,129109.0
AR2084,2022-07-10,AR,31845.0,9426171.0,36.0,129145.0
AR2085,2022-07-17,AR,39656.0,9465827.0,57.0,129202.0
AR2086,2022-07-24,AR,41735.0,9507562.0,76.0,129278.0
AR2087,2022-07-31,AR,52745.0,9560307.0,91.0,129369.0
AR2088,2022-08-07,AR,42227.0,9602534.0,71.0,129440.0
AR2089,2022-08-14,AR,31198.0,9633732.0,126.0,129566.0
AR2090,2022-08-21,AR,24659.0,9658391.0,80.0,129646.0
AR2091,2022-08-28,AR,19834.0,9678225.0,65.0,129711.0
AR2092,2022-09-04,AR,11636.0,9689861.0,58.0,129769.0
AR2093,2022-09-11,AR,7902.0,9697763.0,61.0,129830.0
AR2094,2022-09-18,AR,6175.0,9703938.0,25.0,129855.0
AR2095,2022-09-25,AR,4482.0,9708420.0,42.0,129897.0
AR2096,2022-10-02,AR,2935.0,9711355.0,40.0,129937.0
AR2097,2022-10-09,AR,2239.0,9713594.0,21.0,129958.0
AR2098,2022-10-16,AR,1870.0,9715464.0,12.0,129970.0
AR2099,2022-10-23,AR,2082.0,9717546.0,9.0,129979.0
AR2100,2022-10-30,AR,1329.0,9718875.0,12.0,129991.0
AR2101,2022-11-06,AR,1357.0,9720232.0,12.0,130003.0
AR2102,2022-11-13,AR,1486.0,9721718.0,8.0,130011.0
AR2103,2022-11-20,AR,2206.0,9723924.0,6.0,130017.0
AR2104,2022-11-27,AR,3323.0,9727247.0,8.0,130025.0
AR2105,2022-12-04,AR,12609.0,9739856.0,9.0,130034.0
AR2106,2022-12-11,AR,27119.0,9766975.0,7.0,130041.0
AR2107,2022-12-18,AR,62261.0,9829236.0,39.0,130080.0
AR2108,2022-12-25,AR,61903.0,9891139.0,44.0,130124.0
AR2109,2023-01-01,AR,72558.0,9963697.0,47.0,130171.0
AR2110,2023-01-08,AR,40982.0,10004679.0,78.0,130249.0
AR2111,2023-01-15,AR,19416.0,10024095.0,89.0,130338.0
AR2112,2023-01-22,AR,8614.0,10032709.0,56.0,130394.0
AR2113,2023-01-29,AR,4426.0,10037135.0,27.0,130421.0
AR2114,2023-02-05,AR,3194.0,10040329.0,16.0,130437.0
AR2115,2023-02-12,AR,1807.0,10042136.0,11.0,130448.0
AR2116,2023-02-19,AR,1172.0,10043308.0,10.0,130458.0
AR2117,2023-02-26,AR,817.0,10044125.0,5.0,130463.0
AR2118,2023-03-05,AR,832.0,10044957.0,9.0,130472.0
AR2162,2024-01-07,AR,2216.0,10047173.0,6.0,130478.0
AR2163,2024-01-14,AR,4033.0,10051206.0,12.0,130490.0
AR2164,2024-01-21,AR,6589.0,10057795.0,18.0,130508.0
AR2165,2024-01-28,AR,9027.0,10066822.0,18.0,130526.0
AR2166,2024-02-04,AR,8904.0,10075726.0,25.0,130551.0
AR2167,2024-02-11,AR,6198.0,10081924.0,24.0,130575.0
AR2168,2024-02-18,AR,3747.0,10085671.0,20.0,130595.0
AR2169,2024-02-25,AR,4082.0,10089753.0,9.0,130604.0
